Date,P.therm,Temp,SN,War,COban,Pban
08/03/2023,115.3,1.9,7.115,1,1,1
09/03/2023,121,6.29,8.014,1,1,1
10/03/2023,132,4.7,8.689,1,1,1
11/03/2023,132,3.18,8.506,1,1,1
12/03/2023,132,10.01,7.989,1,1,1
13/03/2023,126,12.13,7.711,1,1,1
14/03/2023,116.5,6.67,7.867,1,1,1
15/03/2023,106,4.72,8,1,1,1
16/03/2023,103,10.85,9.302,1,1,1
17/03/2023,101,11.73,8.892,1,1,1
18/03/2023,101,10.65,6.947,1,1,1
19/03/2023,101,8.54,7.334,1,1,1
20/03/2023,92.5,10.2,7.78,1,1,1
21/03/2023,97,11.18,7.803,1,1,1
22/03/2023,94,11.8,7.674,1,1,1
23/03/2023,102,11.3,7.771,1,1,1
24/03/2023,102,9.58,7.738,1,1,1
25/03/2023,102,10.52,7.421,1,1,1
26/03/2023,102,7.58,7.709,1,1,1
27/03/2023,102.2,7.22,7.68,1,1,1
28/03/2023,99,7.13,7.575,1,1,1
29/03/2023,104,11.25,8.499,1,1,1
30/03/2023,105.5,11.25,8.988,1,1,1
